id,author,updated_time,device,spent,stars,contents,ups,downs
23552176,落尘,1613994368,OPPO A5,0,4,真的，自从关菲菲做皮肤以来，完全没有氪金的欲望了，锚点一个比一个多，公孙离新皮肤的海报就换了个衣服直接上了，但是游戏本身还是不错的，+4星，但是关于匹配系统和举报系统，我只想说，一个狄仁杰乱扣分，一个李元芳不扣分，匹配的连胜制裁系统也挺恶心的，至此-1星，但是他任是我最爱玩的游戏，没有之一,1,0
23552137,枯野白,1613994124,华为GLK-AL00,40932,2,一星给我的本命玉环和诸葛，一星给我在游戏里的朋友，s7赛季入坑，打王者的时间绝对不止700个小时，现在这游戏皮肤越来越水，匹配机制也越来越烂，诸葛的年限愣是让我没了氪金的欲望。打排位的时候开麦交流，结果就因为我是女的故意演我？打游戏给你打出性别歧视了是吧？我巅峰1700不算高但也不是很低吧，一口一个&ldquo;混子&rdquo;ex谁呢，什么叫&ldquo;女的不配打游戏&rdquo;你要是不想碰到女的你干脆卖号别玩算了,15,1
23552123,凑近过来看,1613994040,华为 nova 6 5G,0,4,诸葛亮作为持续消耗续航，终结敌方，行动灵活的法师英雄，比其她长相好看但是腿短的一般类法师来说，真是感觉诸葛太灵活了，是比较喜欢的法师，这个牛年皮肤技能特效像一条水龙一样，立马让我起了个绰号，东海龙王三太子敖丙。手感很棒大招元气弹打出个水龙来。,1,0
23552112,梦中人,1613993991,华为nova 7 5G,58435,1,什么辣鸡匹配机制,0,0
23552064,欧尼酱,1613993726,华为麦芒8,0,5,不错不错,0,0
23552042,biubiubiu～,1613993597,华为P30 Pro,52834,5,牛逼,0,0
23552002,祎歆儀轶,1613993554,华为Nova 4,63462,1,现在的王者越来越烂了，皮肤一个比一个差，特效一个比一个渣，卖的一个比一个贵，还有辣鸡匹配机制，好不容易赢上一局就开始匹到坑，有些明着演举报还不成功，一局两局可能是巧合，连着三四局可能是巧合吗？举报机制就是个摆设，扣那么点分有什么用。还有英雄，需要技术的英雄反而打不过无脑的英雄，有的英雄明显强度超标。玩的时间也不短了，越来越觉得恶心，能不能退钱！,1,0
23551964,我很乖的哦,1613993160,华为Nova 4,7162,4,占内存有点多，但是还是挺好玩的,0,0
23551952,ACG丶千鸾,1613993100,华为Honor 9,19085,1,好的一匹，把把1V9,0,0
23551936,Fzhp,1613993001,小米Mi 10,10228,1,队友相当缺乏爱的一款游戏可以说毫无技术因素能不能赢全看那边匹配的队友比较正常以上 不会再玩了,1,0
23551874,User118295239,1613992600,华为SEA-AL10,0,1,懂得都懂,0,0
23551771,°情话醉心 ,1613992051,荣耀20 青春版,12209,5,卸载了，但是也说不准哪天我同学想和我一起玩就下回来了，想了想，这基本上算是我玩的时间最长的手游了，就给个五星吧！,1,1
23551670,即墨烟雨,1613991512,华为荣耀20Pro,0,1,电脑人太多，王者局含金量几乎为零，巅峰分上1500左右才给人一种真正配合比赛的感觉，外加腾讯独特的神一样的匹配机制，洗洗睡吧，冲几千几万买皮肤的钱买点单机游戏玩，不香吗？想怎么来就怎么来，玩游戏，图的就是解压，就是放松~何必和自己较真呢~,0,0
21164922,京与旧铺,1613991171,华为Honor 10 Lite,6469,1,这游戏真恶心，打把匹配玩的好好的，一进排位，拿个射手技能根本放不出来，见人就460，之后我14.0，MVP，就是因为技能放不出来而输了，对蒙伢简直就是噩梦，玩完这把，我特别的郁闷，然后呢，开了把训练营，同样的英雄技能用的流畅的一批，而且我之前是用了加速器的，还那么卡，我深深地感受到了这个游戏的恶毒。,2,0
23551546,lukes.,1613990655,华为MOA-AL00,0,1,咋打都是输咋玩都是输不管几排都是输明明自己前期优势好好的队友非觉得自己行了，不管前期打的多好后期必翻车腾讯拿自己脑子好好想想为什么评分低的可怜最近皮肤质量更是差的离谱,0,0
23551533,彦。,1613990590,小米MI 8 Lite,59402,1,好玩,0,0
23551515,本人太帅名字无法显示,1613990498,Vivo V1901K,5158,3,皮肤不好,0,0
23551490,星星也灭了,1613990344,华为KSA-AL10,0,4,好玩是好玩但是内存太多了8个G,0,0
23551433,【敏感词】,1613990022,,36762,2,唉，我是S2入的，小学，那个时候觉得皮肤是挺好看的但没必要买，限定什么的就在商店里看看过眼瘾，现在我后悔了，锚点铺天盖地，而王者官方的冷处理让我_，这应该是这款游戏的低谷，不管它赚的钱多不多不影响它的吃相难看，bug修复也迟迟不见&hellip;,2,2
23551277,戒烟№戒酒★戒不掉想你〓,1613989217,小米MIX 2,84904,1,垃圾匹配机制,0,0
23551265,有被笑到,1613989161,华为 荣耀X10,11057,2,这游戏挺好玩的,0,0
23551225,亦风亦晴亦雨,1613988971,,2,1,队友意识没有阵容乱选，段位越高水越深，即便心态再好也承受不住，我又不是很牛逼的玩家怎么把把排到比我菜的更离谱的？这匹配机制真的很拉胯，这游戏趁早停运我第一个拍手叫欢！王者简直是moba的毒瘤。,0,0
23551198,sucker,1613988884,一加手机8,0,1,腾讯掐烂钱的作品,0,0
23551171,QQ用户8926830,1613988727,小米Mi 10,20055,1,这个恶心的匹配机制，还不是连胜呢，匹配的都是什么队友跟没脑子一样，可能是人机吧，骂了还不说话,0,0
23551146,直男小羊,1613988606,Redmi K30 Ultra,95091,5,无脑好评,0,0
23551101,KYP,1613988361,小米Mi 10 Pro,118827,4,还行吧,0,0
23551068,久橙,1613988177,华为 nova7 SE,35290,1,匹配的队友都是啥玩意，不懂,0,0
23551000,醉流年,1613987765,华为荣耀9X,86167,1,不是充了钱和朋友都在玩，早尼玛卸载了，打游戏是来娱乐的，扪心自问这游戏做到了吗？,0,0
23550991,。,1613987731,华为 nova 7,0,2,还行,0,0
23550907,奶妈,1613987188,华为荣耀9X,0,5,跟朋友玩 开黑 特别适合 特别好玩 五星无疑了,0,0
23550846,柠苧,1613986934,华为荣耀8,0,4,感觉良好，王者荣耀陪伴了，我五年,1,0
23550801,悸初,1613986688,OPPO Reno3元气版5G,32123,3,局局坑，十把，七把MVP都输了，我真是服了。,1,0
23550772,22L,1613986569,华为荣耀8X,120001,3,心累。五年老玩家了 。新版本打的真的不舒服。匹配机制真的挺离谱的。连输过了连胜。时不时的技能按不出来，卡顿。最近的皮肤也挺糊弄人的。不知道是江郎才尽还是怎么的，新出的皮肤一言难尽。没诚意，皮肤出的挺快，可没质量啊。唉。三星不能再多了，一星情怀，一星美工，一星交友系统。耗子尾汁吧。,1,0
23550719,残念,1613986328,OPPO A73,0,3,还行吧，就是坑好多，一直连跪,0,0
23550646,不雨亦潇潇,1613985999,小米Redmi K30 Pro,30441,3,王者这游戏，辅助感觉好卑微。,0,0
23550574,ゴジラ万岁,1613985689,OPPO PEAM00,9832,5,王者加油，再接再厉，S3老玩家看着你一路走来，过去如此，未来也是如此,0,0
23550568,述说那些曾经,1613985667,华为 nova 7 Pro 5G,43291,4,玩了七八年了，挺不错的,0,0
23550515,宫水一郎,1613985376,,1760,1,垃圾游戏，一直循环卸载安装,0,0
23550502,中年游戏解说,1613985313,三星Galaxy Note II,15007,4,"我承认我玩过王者荣耀但只玩了5分钟，游戏太喧嚣了，没有书，并不适合我。我喜欢学习，学习使我快乐，优秀是一种习惯。我徜徉在知识的海洋里，吮吸着知识的雨露。妈妈叫我吃饭，我充耳不闻，爸爸喊我喝水，我无动于衷，奶奶让我睡觉，我百般推辞。世界上只有一种稳赚不赔的投资，那就是学习。我只想告诉你们，烟可以抽，酒可以喝，架可以打，容可以整，逼可以装；但你要是不爱学习，对不起我们做不了朋友！我爱读书。我爱学习，学习使我快乐。假期已经开始这么久了，我想买一套模拟题做一做，只要143,请好心人资助，绝对不是什么诸葛亮的皮肤没有的话我等一会再来问[doge]",39,19
16578932,Vow,1613984710,,53804,1,你们直接改名叫《被队友气死108次》得了。真的是无语。。晋级晋六七次了，打上去又掉下来，队友根本带也带不动，看见他们就烦。,4,0
23550399,阿酸,1613984616,红米 K20 Pro 尊享版,27606,1,你跳锤子的460 这个不解决 搞玩家心态迟早全退游,0,0
23550326,李某,1613984238,华为畅享20 Pro,15192,2,匹配机制说真的牛逼,0,0
23550287,烩,1613984040,华为P30,0,5,挺好的,0,0
23550198,Reaper,1613983556,华为 荣耀Play 4T Pro,9907,1,真就连胜之后必连跪，辣鸡匹配机制,0,0
23550196,简七,1613983534,华为nova 7 5G,0,5,惯例五星好评虽然这款游戏有些东西比较繁琐，但是体验感很好，和队友配合沟通很重要，这是一款需要高度配合的团体游戏。游戏中可能有些键盘侠，但我觉得完全可以忽略，自己游戏体验感最重要，无需过多关注。毕竟那种人还是少。,1,0
23550078,秘密,1613982759,Vivo V2049A,0,2,一分给英雄，一分给美工，脑瘫游戏不让一直连赢？一把4个脑瘫队友3个挂机一个送，这脑瘫机制***。还985，211出来的人，呵呵。,0,1
23549984,一只熊猫,1613982233,小米Redmi K30 Pro,181,4,我感觉很好玩，算然很菜。只玩王者和吃鸡，都特别喜欢,0,0
23549915,上停.,1613981890,华为MXW-AN00,10916,2,怎么说  从s2赛季开始  下了又删  删了又下  是个好游戏  但是希望官方能重视一下匹配机制  真的玩不下去了  充钱我也没少充  但是匹配机制能不能干点人事  进击局秒选  只会打一个位置的司马队友  这些都是真的导致这个游戏低分的原因  谢谢陪伴了我这么久从s2到现在  拜拜啦  一星给我在游戏中认识的温暖沙雕的队友们  还有一星给我充的钱  拜拜。,0,1
23549913,上善若水,1613981871,OPPO PCRT01,0,5,作为一个王者玩家，我想说这个游戏真的足够复杂，排位王者局和白金黄金等等玩的完全不是一个游戏，打低分的建议先玩明白这个游再来打分。说匹配机制不好的，为什么别人能上分你却不能？说篡改历史带坏小学生的，真的只能说你装逼，有条评论竟然说至少先把荆轲改成男的，exm？你先上网查查阿轲是谁吧,0,1
23549907,久见,1613981853,三星Galaxy S20 Ultra 5G,56444,1,举报系统，真的有问题。有一说一0/8举报不成功，6/5举报成功,0,0
23549836,西楼序佳人,1613981531,华为 nova 6 5G,10699,4,"游戏挺好的就是排位机制有的时候让我开心死有的时候气死人,而且游戏环境不太好希望赶紧改善啊,不过星耀之后会好太多",0,0
23549731, ,1613980890,华为P40 Pro,0,5,首先对低星评价挺无语的，低星评论全是喷队友的，再说了每个人都有状态不好的一局，我不相信在座的各位都没有打过评分第五或者0/几的战绩，就算真的很坑也可以慢慢练，毕竟谁都不是一出生就会玩这个游戏的，所以对玩家更应该是鼓励（演员除外）。可这个评论是用来给王者这个游戏的，那么多人玩哪怕被坑了不也还在玩嘛，可以说抓清楚重点吧毕竟你匹配到的玩家不是王者策划特定规定的哈五星是因为王者的很多皮肤很好看并且不是说强制要买的，不买也可以玩挺好再然后王者一直在修复自身的bug，将游戏越做越好，举报以及封号制度也有所加强，误封的收到反馈后也会解开（有幸被封过一次又解开了）反正挺喜欢这个陪伴了我快六年的游戏，可以说是我的青春吧,0,0
23549617,。,1613980169,华为GLK-AL00,0,5,我感觉挺好的,0,0
23549583,龙井茶香,1613979962,小米M2007J17C,5832,1,gff什么时候辞职？,0,0
23549409,殇,1613979043,Vivo IQOO Neo3,75374,5,类似lol版手游。塔防游戏。英雄中西大杂烩。皮肤漂亮。,1,0
23549379,就离谱,1613978852,华为P30 Pro,1313,1,总是遇到一些恶心人的脑瘫队友，每次游戏都会有那么一个两个男子有病的队友。,0,0
23549368,非凡,1613978800,Vivo Z3i,73258,1,打排位赢了输，输了赢，三天段位原地不动，而且在点赞里查看他人的界面里就退不出来，我就无语了。,0,0
23549330,杨先生_。,1613978548,小米Mi 10,0,1,匹配机制是真的迷  刚连赢两三把以后就开始匹配垃圾队友 把把一打九,0,0
23549301,森罗,1613978422,华为P30,72164,2,林子大了什么鸟都有，希望能按年龄阶段匹配我说真的，分个幼龄局，少年局，青年局，中年局，老年局不好吗，反正都实名认证了,0,0
23549258,鑫鑫…,1613978165,华为荣耀9X,0,3,游戏不错，有些队友挺坑的,0,0
23549194,常乐执乐晴.,1613977728,华为荣耀8X,49904,2,说真，没抽荣耀典藏，五虎将龙胆上线时期开始回坑，前前后后也冲到了V6，千百块是有的，牛年限定买了吕布和公孙离，说真的要不是这个游戏玩了这么久充了这么多钱。你看我玩王者还是平安京。,0,0
